,name,category,rating,review,link,add,hour,tel,sub,category_dic,rev,lat,lng
127,폴인팬케이크 강남점,디저트카페,3,213.0,https://place.map.kakao.com/1399255341,서울 강남구 봉은사로6길 29 1층 101호,,02-444-8952,강남역,"베이커리,카페",200 ~ 400 개,37.5028764,127.0281122
128,오늘와인한잔 강남역점,와인바,2,90.0,https://place.map.kakao.com/517093312,서울 강남구 강남대로96길 11-4 지하1층,,02-555-0535,강남역,"호프,펍",0 ~ 200 개,37.5000653,127.0280415
129,까치화방 강남점,디저트카페,3,254.0,https://place.map.kakao.com/1329278211,서울 강남구 봉은사로4길 23 1층,,02-558-5533,강남역,"베이커리,카페",200 ~ 400 개,37.5032701,127.0266959
130,진대감 강남역 삼성타운점,"육류,고기",4,57.0,https://place.map.kakao.com/1332451453,서울 서초구 서초대로78길 50 우영빌딩 2층,,02-587-0073,강남역,한식,0 ~ 200 개,37.4867455,127.0319365
131,메이탄 강남점,중화요리,4,98.0,https://place.map.kakao.com/340761651,서울 서초구 서초대로73길 54 210~214호,,02-535-6686,강남역,중식,0 ~ 200 개,37.5019696,127.0240448
132,요술포차 역삼점,"호프,요리주점",4,67.0,https://place.map.kakao.com/27296186,서울 강남구 테헤란로19길 5 지하1층,,02-564-9939,강남역,"호프,펍",0 ~ 200 개,37.5003682,127.0334402
133,시골야채된장전문점,한식,3,97.0,https://place.map.kakao.com/8409103,서울 서초구 강남대로69길 11 삼미빌딩 1층,,02-3482-7626,강남역,한식,0 ~ 200 개,37.5014603,127.0242724
134,카페더나인스퀘어,디저트카페,3,51.0,https://place.map.kakao.com/523268743,서울 서초구 서초대로77길 5 1~2층,,02-536-7799,강남역,"베이커리,카페",0 ~ 200 개,37.498321,127.0264152
135,던킨도너츠 라이브강남점,도넛,4,120.0,https://place.map.kakao.com/8263107,서울 서초구 강남대로 373 홍우빌딩 1층,,02-3475-1031,강남역,"베이커리,카페",0 ~ 200 개,37.4959332,127.0280222
136,커피나무 강남역점,커피전문점,3,40.0,https://place.map.kakao.com/2037248309,서울 서초구 강남대로65길 1,,02-533-3323,강남역,"베이커리,카페",0 ~ 200 개,37.50046560000001,127.0258875
137,평화다방 강남역점,카페,2,158.0,https://place.map.kakao.com/1297001441,서울 강남구 강남대로94길 10 K스퀘어 2층,,070-4801-1386,강남역,"베이커리,카페",0 ~ 200 개,37.4991618,127.0281867
138,바스버거 역삼점,햄버거,3,105.0,https://place.map.kakao.com/218274780,서울 강남구 테헤란로26길 10 성보빌딩 지하 1층,,02-568-6654,강남역,패스트푸드,0 ~ 200 개,37.5004051,127.0389932
139,까사생갈비,갈비,4,159.0,https://place.map.kakao.com/279490770,서울 강남구 봉은사로2길 15 1층,,02-561-5705,강남역,한식,0 ~ 200 개,37.5035981,127.0259328
140,남도애찬,한식,4,38.0,https://place.map.kakao.com/85570955,서울 강남구 역삼로3길 8,,02-538-1588,강남역,한식,0 ~ 200 개,37.4940619,127.0318059
141,꼬꼬아찌숯불치킨 강남역점,치킨,3,52.0,https://place.map.kakao.com/888590919,서울 강남구 테헤란로1길 28-1 2층,,02-554-9294,강남역,패스트푸드,0 ~ 200 개,37.5002746,127.0276384
142,꼭그닭,술집,3,283.0,https://place.map.kakao.com/1757399379,서울 강남구 봉은사로4길 37 지하1층,,02-565-5335,강남역,"호프,펍",200 ~ 400 개,37.5024002,127.027094
143,이태리부대찌개 강남역점,"찌개,전골",3,65.0,https://place.map.kakao.com/1528880295,서울 강남구 테헤란로4길 40 신소애빌딩 2층,,02-569-0417,강남역,한식,0 ~ 200 개,37.495801,127.030615
144,을지다락 강남,이탈리안,4,177.0,https://place.map.kakao.com/714157392,서울 강남구 강남대로96길 22 2층,,02-556-9199,강남역,양식,0 ~ 200 개,37.4999118,127.0287707
145,강남역껍데기콜라겐가든,"육류,고기",3,119.0,https://place.map.kakao.com/452144048,서울 서초구 서초대로75길 25 2층,,,강남역,한식,0 ~ 200 개,37.4998573,127.0252146
146,제레미20 강남역점,중식,3,63.0,https://place.map.kakao.com/5955176,서울 강남구 테헤란로4길 6 B125호,,02-6487-2120,강남역,중식,0 ~ 200 개,37.4965345,127.0302544
147,더막창스 강남본점,"곱창,막창",3,150.0,https://place.map.kakao.com/21440993,서울 서초구 서초대로77길 37 월드상가 106호,,02-533-8592,강남역,한식,0 ~ 200 개,37.5009564,127.0250917
148,신부자식당,"육류,고기",3,62.0,https://place.map.kakao.com/27463588,서울 강남구 강남대로96길 5 재영빌딩 2층,,02-567-4900,강남역,한식,0 ~ 200 개,37.4997792,127.0274413
149,사가라멘 강남역점,일본식라면,3,113.0,https://place.map.kakao.com/1203567126,서울 서초구 서초대로77길 9 누드죤빌딩 1층 102호,,02-535-6775,강남역,일식,0 ~ 200 개,37.4985508,127.0261996
150,쉐이크쉑 강남점,패스트푸드,3,646.0,https://place.map.kakao.com/1193848374,서울 강남구 강남대로 452 대연빌딩 1층,,02-553-5576,강남역,패스트푸드,400 ~ 700 개,37.5028212,127.0256889
151,스타벅스 몬테소리점,커피전문점,3,16.0,https://place.map.kakao.com/7961654,서울 서초구 강남대로 399 한국몬테소리 빌딩,,1522-3232,강남역,"베이커리,카페",0 ~ 200 개,37.4982126,127.0268238
152,심퍼티쿠시 역삼점,와인바,4,92.0,https://place.map.kakao.com/738522868,서울 강남구 논현로87길 19 스퀘어736 지하1층,,070-7178-0090,강남역,"호프,펍",0 ~ 200 개,37.4994284,127.0352007
153,됐소 강남점,"육류,고기",4,78.0,https://place.map.kakao.com/26573718,서울 서초구 서초대로78길 46,,,강남역,한식,0 ~ 200 개,37.4935841,127.0285937
154,사푼사푼 강남역점,카페,3,54.0,https://place.map.kakao.com/1892493356,서울 서초구 강남대로 355 1층,,02-521-4565,강남역,"베이커리,카페",0 ~ 200 개,37.4943293,127.0288181
155,무한숯불양꼬치,양꼬치,2,178.0,https://place.map.kakao.com/840177469,서울 강남구 봉은사로2길 37 2층,,02-508-6799,강남역,중식,0 ~ 200 개,37.502194,127.0265583
156,미스터힐링 강남점,테마카페,4,16.0,https://place.map.kakao.com/27222214,서울 서초구 강남대로65길 10 K타워 7층,,0507-1400-2267,강남역,"베이커리,카페",0 ~ 200 개,37.5170971,127.0188558
157,더달달,카페,4,137.0,https://place.map.kakao.com/23254386,"서울 강남구 강남대로102길 38-6 1층, 2층",,02-562-3737,강남역,"베이커리,카페",0 ~ 200 개,37.5031401,127.0284212
158,브라운홀릭,커피전문점,3,127.0,https://place.map.kakao.com/14666479,서울 강남구 강남대로98길 25,,02-555-5978,강남역,"베이커리,카페",0 ~ 200 개,37.5010479,127.0286417
159,덕자네방앗간 강남본점,분식,2,117.0,https://place.map.kakao.com/26468338,서울 서초구 사평대로56길 7 유앤아이빌딩 1층,,02-575-8959,강남역,분식,0 ~ 200 개,37.50367079999999,127.0231768
160,아우어커피 강남점,커피전문점,3,222.0,https://place.map.kakao.com/1117754805,서울 강남구 봉은사로4길 20 2층,,02-501-2745,강남역,"베이커리,카페",200 ~ 400 개,37.5034229,127.0263252
161,무공돈까스 역삼점,"돈까스,우동",3,178.0,https://place.map.kakao.com/801782532,서울 강남구 테헤란로8길 28 1층,,02-557-1881,강남역,일식,0 ~ 200 개,37.4970284,127.0317326
162,할리스 강남역점,커피전문점,3,31.0,https://place.map.kakao.com/25736467,서울 강남구 강남대로 402 시계탑빌딩 1층,,02-555-0890,강남역,"베이커리,카페",0 ~ 200 개,37.4872446,127.0327813
163,이자카야 공감 강남역점,일본식주점,2,42.0,https://place.map.kakao.com/1885814016,서울 서초구 강남대로65길 7 2층,,,강남역,"호프,펍",0 ~ 200 개,37.5002212,127.0253161
164,룸카페 바니,테마카페,2,44.0,https://place.map.kakao.com/1259936409,서울 강남구 강남대로96길 12 3층 301호,,,강남역,"베이커리,카페",0 ~ 200 개,37.4997005,127.0280598
165,스푼더스트릿 강남역1호점,샤브샤브,2,40.0,https://place.map.kakao.com/26405097,서울 서초구 서초대로73길 7 2층,,02-595-0880,강남역,한식,0 ~ 200 개,37.498097,127.0252657
166,마장동육회포차 강남점,"육류,고기",3,201.0,https://place.map.kakao.com/27253889,서울 서초구 서초대로77길 48 남경빌딩 1층,,02-533-8891,강남역,한식,200 ~ 400 개,37.4916835,127.0134682
167,풍년참숯갈비,갈비,2,65.0,https://place.map.kakao.com/26869701,서울 강남구 역삼로1길 8,,02-566-6630,강남역,한식,0 ~ 200 개,37.4938987,127.0309203
168,은하수,일본식주점,2,164.0,https://place.map.kakao.com/1438270542,"서울 강남구 봉은사로4길 17 3,4층",,02-6203-0401,강남역,"호프,펍",0 ~ 200 개,37.5032087,127.0266454
169,에이와이라운지,칵테일바,3,52.0,https://place.map.kakao.com/27172232,서울 강남구 강남대로92길 13 제리스플래닛호텔 B1-2호,,02-552-8199,강남역,"호프,펍",0 ~ 200 개,37.4989916,127.0285788
170,스노우폭스 강남센트럴점,도시락,4,41.0,https://place.map.kakao.com/27537401,서울 강남구 테헤란로4길 6 센트럴에비뉴 지하1층 101호,,02-556-8082,강남역,패스트푸드,0 ~ 200 개,37.4976251,127.0292526
171,나무이자카야 강남4호점,술집,4,10.0,https://place.map.kakao.com/1742528005,서울 서초구 서초대로78길 26,,02-588-6787,강남역,"호프,펍",0 ~ 200 개,37.495357,127.0277904
172,투뿔등심 강남역점,"육류,고기",3,31.0,https://place.map.kakao.com/27290655,서울 강남구 테헤란로4길 6 센트럴에비뉴 2층,,02-539-8456,강남역,한식,0 ~ 200 개,37.4976927,127.0291041
173,삼육가 논현직영점,"육류,고기",3,151.0,https://place.map.kakao.com/27315574,서울 강남구 강남대로114길 8,,02-541-8055,강남역,한식,0 ~ 200 개,37.5056529,127.0250046
174,트리오드,카페,4,183.0,https://place.map.kakao.com/1714768076,서울 강남구 강남대로94길 28 L층,,02-568-9427,강남역,"베이커리,카페",0 ~ 200 개,37.4996032,127.029589
175,랭맥,한식,2,156.0,https://place.map.kakao.com/209080340,서울 강남구 강남대로78길 8,,,강남역,한식,0 ~ 200 개,37.4946558,127.0300658
176,스시마이우 강남역직영점,"초밥,롤",3,71.0,https://place.map.kakao.com/89657858,서울 서초구 서초대로77길 37 월드상가 1층 105호,,02-535-4105,강남역,일식,0 ~ 200 개,37.5009564,127.0250917
177,폴바셋 강남삼성타운점,커피전문점,3,35.0,https://place.map.kakao.com/27402054,서울 서초구 서초대로78길 22 홍우제2빌딩 1층,,02-523-5656,강남역,"베이커리,카페",0 ~ 200 개,37.4959332,127.0280222
178,핑크솔740,이탈리안,4,173.0,https://place.map.kakao.com/27184071,서울 강남구 테헤란로20길 25,,02-558-0740,강남역,양식,0 ~ 200 개,37.498123,127.0348952
179,써브웨이 강남역점,샌드위치,2,27.0,https://place.map.kakao.com/19157089,서울 강남구 강남대로96길 12 지천빌딩 1층,,02-557-4727,강남역,패스트푸드,0 ~ 200 개,37.4997185,127.0281006
180,신정 역삼동점,오리,2,31.0,https://place.map.kakao.com/7976701,서울 강남구 테헤란로8길 29,,02-554-1033,강남역,한식,0 ~ 200 개,37.49704,127.0323759
181,진구곱창,"곱창,막창",3,104.0,https://place.map.kakao.com/1364306049,서울 서초구 서초대로75길 37,,02-533-3309,강남역,한식,0 ~ 200 개,37.5006976,127.0247354
182,화기애애 강남점,"육류,고기",3,98.0,https://place.map.kakao.com/14095777,서울 강남구 강남대로106길 12,,02-508-6177,강남역,한식,0 ~ 200 개,37.5028172,127.0265186
183,청담이상 강남역점,일본식주점,3,16.0,https://place.map.kakao.com/1390075695,"서울 강남구 테헤란로1길 42 2, 3층",,02-561-0027,강남역,"호프,펍",0 ~ 200 개,37.5010877,127.0271314
184,한우다이닝 울릉,"육류,고기",4,149.0,https://place.map.kakao.com/52175603,서울 서초구 서운로 135,,02-581-2235,강남역,한식,0 ~ 200 개,37.492272,127.0264277
185,아빠곰수제돈까스,"돈까스,우동",3,225.0,https://place.map.kakao.com/21331893,서울 서초구 사평대로56길 7 서초한일유앤아이 상가1층 111~113호,,02-595-9433,강남역,일식,200 ~ 400 개,37.5033211,127.0236335
186,성성식당 역삼지점,닭요리,3,106.0,https://place.map.kakao.com/1992567361,서울 강남구 테헤란로1길 30 2층,,02-566-3864,강남역,한식,0 ~ 200 개,37.5002493,127.0275166
187,금복주류 강남역점,"호프,요리주점",3,81.0,https://place.map.kakao.com/1555486828,서울 서초구 강남대로65길 9 1층,,02-535-2498,강남역,"호프,펍",0 ~ 200 개,37.5002091,127.0250505
188,루프808,카페,4,176.0,https://place.map.kakao.com/561053021,서울 강남구 강남대로 470 16층,,02-3452-8088,강남역,"베이커리,카페",0 ~ 200 개,37.5043161,127.0250435
189,스시마이우 강남역직영점,"초밥,롤",3,71.0,https://place.map.kakao.com/89657858,서울 서초구 서초대로77길 37 월드상가 1층 105호,매일 11:30 ~ 22:00,02-535-4105,강남역,일식,0 ~ 200 개,37.5009564,127.0250917
190,폴바셋 강남삼성타운점,커피전문점,3,35.0,https://place.map.kakao.com/27402054,서울 서초구 서초대로78길 22 홍우제2빌딩 1층,월~금 07:00 ~ 22:30,02-523-5656,강남역,"베이커리,카페",0 ~ 200 개,37.4959332,127.0280222
191,핑크솔740,이탈리안,4,173.0,https://place.map.kakao.com/27184071,서울 강남구 테헤란로20길 25,월~토 11:00 ~ 23:00,02-558-0740,강남역,양식,0 ~ 200 개,37.498123,127.0348952
192,써브웨이 강남역점,샌드위치,2,27.0,https://place.map.kakao.com/19157089,서울 강남구 강남대로96길 12 지천빌딩 1층,매일 08:00 ~ 22:00,02-557-4727,강남역,패스트푸드,0 ~ 200 개,37.4997185,127.0281006
193,신정 역삼동점,오리,2,31.0,https://place.map.kakao.com/7976701,서울 강남구 테헤란로8길 29,매일 11:30 ~ 23:00,02-554-1033,강남역,한식,0 ~ 200 개,37.49704,127.0323759
194,진구곱창,"곱창,막창",3,104.0,https://place.map.kakao.com/1364306049,서울 서초구 서초대로75길 37,매일 10:00 ~ 05:00,02-533-3309,강남역,한식,0 ~ 200 개,37.5006976,127.0247354
195,화기애애 강남점,"육류,고기",3,98.0,https://place.map.kakao.com/14095777,서울 강남구 강남대로106길 12,매일 16:30 ~ 24:00,02-508-6177,강남역,한식,0 ~ 200 개,37.5028172,127.0265186
196,청담이상 강남역점,일본식주점,3,16.0,https://place.map.kakao.com/1390075695,"서울 강남구 테헤란로1길 42 2, 3층",매일 17:00 ~ 03:00,02-561-0027,강남역,"호프,펍",0 ~ 200 개,37.5010877,127.0271314
197,한우다이닝 울릉,"육류,고기",4,149.0,https://place.map.kakao.com/52175603,서울 서초구 서운로 135,영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-581-2235,강남역,한식,0 ~ 200 개,37.492272,127.0264277
198,아빠곰수제돈까스,"돈까스,우동",3,225.0,https://place.map.kakao.com/21331893,서울 서초구 사평대로56길 7 서초한일유앤아이 상가1층 111~113호,영업시간 월~토 11:30 ~ 19:30,02-595-9433,강남역,일식,200 ~ 400 개,37.5033211,127.0236335
199,성성식당 역삼지점,닭요리,3,106.0,https://place.map.kakao.com/1992567361,서울 강남구 테헤란로1길 30 2층,매일 11:30 ~ 23:00,02-566-3864,강남역,한식,0 ~ 200 개,37.5002493,127.0275166
200,금복주류 강남역점,"호프,요리주점",3,81.0,https://place.map.kakao.com/1555486828,서울 서초구 강남대로65길 9 1층,"월,화,수,목,일 12:00 ~ 05:00",02-535-2498,강남역,"호프,펍",0 ~ 200 개,37.5002091,127.0250505
201,루프808,카페,4,176.0,https://place.map.kakao.com/561053021,서울 강남구 강남대로 470 16층,월~금 15:00 ~ 22:00,02-3452-8088,강남역,"베이커리,카페",0 ~ 200 개,37.5043161,127.0250435
202,서울이스케이프룸 강남2호점,테마카페,4,118.0,https://place.map.kakao.com/1553306223,서울 강남구 강남대로102길 20 3층,,,강남역,"베이커리,카페",0 ~ 200 개,37.50221990000001,127.0272943
203,카페마마스 강남역점,카페,3,129.0,https://place.map.kakao.com/16447251,서울 서초구 서운로 138 동아타워 1층,,02-584-1260,강남역,"베이커리,카페",0 ~ 200 개,37.4959332,127.0251891
204,이름없는파스타 강남역점,양식,3,126.0,https://place.map.kakao.com/423531791,서울 강남구 봉은사로6길 38 2층,,02-6326-8987,강남역,양식,0 ~ 200 개,37.5025167,127.0275596
205,뽕족 강남역본점,"족발,보쌈",3,98.0,https://place.map.kakao.com/855757075,서울 강남구 테헤란로4길 15 메가시티오피스텔 1층 102~104호,,02-556-9279,강남역,한식,0 ~ 200 개,37.4973594,127.0302321
206,이자카야신조,일본식주점,3,41.0,https://place.map.kakao.com/853641250,서울 강남구 강남대로84길 33 대우디오빌 지하1층 101호,,02-2050-0066,강남역,"호프,펍",0 ~ 200 개,37.4864345,127.0334942
207,황해도 왕족발찹쌀순대 역삼점,순대,4,49.0,https://place.map.kakao.com/13330980,서울 강남구 역삼로3길 19,,02-557-6368,강남역,한식,0 ~ 200 개,37.49476730000001,127.0309147
208,도마3,"육류,고기",4,206.0,https://place.map.kakao.com/1572666841,서울 서초구 서초대로78길 48 송림빌딩 1층 101호,,02-525-2159,강남역,한식,200 ~ 400 개,37.4843788,127.0142183
209,탄탄면공방 강남점,아시아음식,3,54.0,https://place.map.kakao.com/301083168,서울 강남구 테헤란로4길 40 신소애빌딩 1층,,02-563-2229,강남역,기타,0 ~ 200 개,37.495801,127.030615
210,방탈출 넥스트에디션 강남3호점,테마카페,3,38.0,https://place.map.kakao.com/1967526245,서울 서초구 강남대로65길 7 5층,,0507-600-1203,강남역,"베이커리,카페",0 ~ 200 개,37.5002212,127.0253161
